ZIP Code,Duration Buyer Payouts,City,State
02818,$17.50,East Greenwich,RI
02822,$17.50,Exeter,RI
02823,$17.50,Fiskeville,RI
02824,$17.50,Forestdale,RI
02825,$17.50,Foster,RI
02826,$17.50,Glendale,RI
02827,$17.50,Greene,RI
02828,$17.50,Greenville,RI
02829,$17.50,Harmony,RI
02830,$17.50,Harrisville,RI
02831,$17.50,Hope,RI
02832,$17.50,Hope Valley,RI
02833,$17.50,Hopkinton,RI
02835,$17.50,Jamestown,RI
02836,$17.50,Kenyon,RI
02837,$17.50,Little Compton,RI
02838,$17.50,Manville,RI
02839,$17.50,Mapleville,RI
02840,$17.50,Newport,RI
02841,$17.50,Newport,RI
02842,$17.50,Middletown,RI
02852,$17.50,North Kingstown,RI
02854,$17.50,,RI
02857,$17.50,North Scituate,RI
02858,$17.50,Oakland,RI
02859,$17.50,Pascoag,RI
02860,$17.50,Pawtucket,RI
02861,$17.50,Pawtucket,RI
02862,$17.50,Pawtucket,RI
02863,$17.50,Central Falls,RI
02864,$17.50,Cumberland,RI
02865,$17.50,Lincoln,RI
02871,$17.50,Portsmouth,RI
02872,$17.50,Prudence Island,RI
02873,$17.50,Rockville,RI
02874,$17.50,Saunderstown,RI
02875,$17.50,Shannock,RI
02876,$17.50,Slatersville,RI
02877,$17.50,Slocum,RI
02878,$17.50,Tiverton,RI
02879,$17.50,Wakefield,RI
02880,$17.50,Wakefield,RI
02881,$17.50,Kingston,RI
02882,$17.50,Narragansett,RI
02883,$17.50,Peace Dale,RI
02885,$17.50,Warren,RI
02886,$17.50,Warwick,RI
02887,$17.50,Warwick,RI
02888,$17.50,Warwick,RI
02889,$17.50,Warwick,RI
02891,$17.50,Westerly,RI
02892,$17.50,West Kingston,RI
02893,$17.50,West Warwick,RI
02894,$17.50,Wood River Junction,RI
02895,$17.50,Woonsocket,RI
02896,$17.50,North Smithfield,RI
02898,$17.50,Wyoming,RI
02901,$17.50,Providence,RI
02902,$17.50,Providence,RI
02903,$17.50,Providence,RI
02904,$17.50,Providence,RI
02905,$17.50,Providence,RI
02906,$17.50,Providence,RI
02907,$17.50,Providence,RI
02908,$17.50,Providence,RI
02909,$17.50,Providence,RI
02910,$17.50,Cranston,RI
02911,$17.50,North Providence,RI
02912,$17.50,Providence,RI
02914,$17.50,East Providence,RI
02915,$17.50,Riverside,RI
02916,$17.50,Rumford,RI
02917,$17.50,Smithfield,RI
02918,$17.50,Providence,RI
02919,$17.50,Johnston,RI
02920,$17.50,Cranston,RI
02921,$17.50,Cranston,RI
02940,$17.50,Providence,RI
03031,$17.50,Amherst,NH
03032,$17.50,Auburn,NH
03033,$17.50,Brookline,NH
03034,$17.50,Candia,NH
03036,$17.50,Chester,NH
03037,$17.50,Deerfield,NH
03038,$17.50,Derry,NH
03040,$17.50,East Candia,NH
03041,$17.50,East Derry,NH
03042,$17.50,Epping,NH
03043,$17.50,Francestown,NH
03044,$17.50,Fremont,NH
03045,$17.50,Goffstown,NH
03046,$17.50,Dunbarton,NH
03047,$17.50,Greenfield,NH
03048,$17.50,Greenville,NH
03049,$17.50,Hollis,NH
03051,$17.50,Hudson,NH
03052,$17.50,Litchfield,NH
03053,$17.50,Londonderry,NH
03054,$17.50,Merrimack,NH
03055,$17.50,Milford,NH
03057,$17.50,Mont Vernon,NH
03060,$17.50,Nashua,NH
03061,$17.50,Nashua,NH
03062,$17.50,Nashua,NH
03063,$17.50,Nashua,NH
03064,$17.50,Nashua,NH
03070,$17.50,New Boston,NH
03071,$17.50,New Ipswich,NH
03073,$17.50,North Salem,NH
03076,$17.50,Pelham,NH
03077,$17.50,Raymond,NH
03079,$17.50,Salem,NH
03082,$17.50,Lyndeborough,NH
03084,$17.50,Temple,NH
03086,$17.50,Wilton,NH
03087,$17.50,Windham,NH
03101,$17.50,Manchester,NH
03102,$17.50,Manchester,NH
03103,$17.50,Manchester,NH
03104,$17.50,Manchester,NH
03105,$17.50,Manchester,NH
03106,$17.50,Hooksett,NH
03107,$17.50,,NH
03108,$17.50,Manchester,NH
03109,$17.50,Manchester,NH
03110,$17.50,Bedford,NH
03111,$17.50,Manchester,NH
03215,$17.50,Waterville Valley,NH
03216,$17.50,Andover,NH
03217,$17.50,Ashland,NH
03218,$17.50,Barnstead,NH
03220,$17.50,Belmont,NH
03221,$17.50,Bradford,NH
03222,$17.50,Bristol,NH
03223,$17.50,Campton,NH
03224,$17.50,Canterbury,NH
03225,$17.50,Center Barnstead,NH
03226,$17.50,Center Harbor,NH
03227,$17.50,Center Sandwich,NH
03229,$17.50,Contoocook,NH
03230,$17.50,Danbury,NH
03231,$17.50,East Andover,NH
03232,$17.50,,NH
03233,$17.50,Elkins,NH
03234,$17.50,Epsom,NH
03235,$17.50,Franklin,NH
03237,$17.50,Gilmanton,NH
03238,$17.50,Glencliff,NH
03240,$17.50,Grafton,NH
03241,$17.50,Hebron,NH
03242,$17.50,Henniker,NH
03243,$17.50,Hill,NH
03244,$17.50,Hillsborough,NH
03245,$17.50,Holderness,NH
03246,$17.50,Laconia,NH
03247,$17.50,Laconia,NH
03249,$17.50,Gilford,NH
03251,$17.50,Lincoln,NH
03252,$17.50,Lochmere,NH
03253,$17.50,Meredith,NH
03254,$17.50,Moultonborough,NH
03255,$17.50,Newbury,NH
03256,$17.50,New Hampton,NH
03257,$17.50,New London,NH
03258,$17.50,Chichester,NH
03259,$17.50,North Sandwich,NH
03260,$17.50,North Sutton,NH
03261,$17.50,Northwood,NH
03262,$17.50,North Woodstock,NH
03263,$17.50,Pittsfield,NH
03264,$17.50,Plymouth,NH
03265,$17.50,,NH
03266,$17.50,Rumney,NH
03268,$17.50,Salisbury,NH
03269,$17.50,Sanbornton,NH
03272,$17.50,South Newbury,NH
03273,$17.50,South Sutton,NH
03274,$17.50,,NH
03275,$17.50,Suncook,NH
03276,$17.50,Tilton,NH
03278,$17.50,Warner,NH
03279,$17.50,Warren,NH
03280,$17.50,Washington,NH
03281,$17.50,Weare,NH
03282,$17.50,Wentworth,NH
03284,$17.50,Springfield,NH
03285,$17.50,Thornton,NH
03287,$17.50,Wilmot,NH
03289,$17.50,Winnisquam,NH
03290,$17.50,Nottingham,NH
03291,$17.50,West Nottingham,NH
03293,$17.50,Woodstock,NH
03298,$17.50,Tilton,NH
03299,$17.50,Tilton,NH
03301,$17.50,Concord,NH
03302,$17.50,Concord,NH
03303,$17.50,Concord,NH
03304,$17.50,Bow,NH
03305,$17.50,Concord,NH
03306,$17.50,,NH
03307,$17.50,Loudon,NH
03431,$17.50,Keene,NH
03435,$17.50,Keene,NH
03440,$17.50,Antrim,NH
03441,$17.50,Ashuelot,NH
03442,$17.50,Bennington,NH
03443,$17.50,Chesterfield,NH
03444,$17.50,Dublin,NH
03445,$17.50,Sullivan,NH
03446,$17.50,Swanzey,NH
03447,$17.50,Fitzwilliam,NH
03448,$17.50,Gilsum,NH
03449,$17.50,Hancock,NH
03450,$17.50,Harrisville,NH
03451,$17.50,Hinsdale,NH
03452,$17.50,Jaffrey,NH
03455,$17.50,Marlborough,NH
03456,$17.50,Marlow,NH
03457,$17.50,Nelson,NH
03458,$17.50,Peterborough,NH
03461,$17.50,Rindge,NH
03462,$17.50,Spofford,NH
03464,$17.50,Stoddard,NH
03465,$17.50,Troy,NH
03466,$17.50,West Chesterfield,NH
03467,$17.50,Westmoreland,NH
03468,$17.50,West Peterborough,NH
03469,$17.50,West Swanzey,NH
03470,$17.50,Winchester,NH
03561,$17.50,Littleton,NH
03570,$17.50,Berlin,NH
03574,$17.50,Bethlehem,NH
03575,$17.50,Bretton Woods,NH
03576,$17.50,Colebrook,NH
03579,$17.50,Errol,NH
03580,$17.50,Franconia,NH
03581,$17.50,Gorham,NH
03582,$17.50,Groveton,NH
03583,$17.50,Jefferson,NH
03584,$17.50,Lancaster,NH
03585,$17.50,Lisbon,NH
03586,$17.50,Sugar Hill,NH
03587,$17.50,,NH
03588,$17.50,Milan,NH
03589,$17.50,Mount Washington,NH
03590,$17.50,North Stratford,NH
03592,$17.50,Pittsburg,NH
03593,$17.50,Randolph,NH
03595,$17.50,Twin Mountain,NH
03597,$17.50,West Stewartstown,NH
03598,$17.50,Whitefield,NH
03601,$17.50,Acworth,NH
03602,$17.50,Alstead,NH
03603,$17.50,Charlestown,NH
03604,$17.50,Drewsville,NH
03605,$17.50,Lempster,NH
03606,$17.50,,NH
03607,$17.50,South Acworth,NH
03608,$17.50,Walpole,NH
03609,$17.50,North Walpole,NH
03740,$17.50,Bath,NH
03741,$17.50,Canaan,NH
03743,$17.50,Claremont,NH
03745,$17.50,Cornish,NH
03746,$17.50,Cornish Flat,NH
03748,$17.50,Enfield,NH
03749,$17.50,Enfield Center,NH
03750,$17.50,Etna,NH
03751,$17.50,Georges Mills,NH
03752,$17.50,Goshen,NH
03753,$17.50,Grantham,NH
03754,$17.50,Guild,NH
03755,$17.50,Hanover,NH
03756,$17.50,Lebanon,NH
03765,$17.50,Haverhill,NH
03766,$17.50,Lebanon,NH
03768,$17.50,Lyme,NH
03769,$17.50,Lyme Center,NH
03770,$17.50,Meriden,NH
03771,$17.50,Monroe,NH
03772,$17.50,,NH
03773,$17.50,Newport,NH
03774,$17.50,North Haverhill,NH
03777,$17.50,Orford,NH
03779,$17.50,Piermont,NH
03780,$17.50,Pike,NH
03781,$17.50,Plainfield,NH
03782,$17.50,Sunapee,NH
03784,$17.50,West Lebanon,NH
03785,$17.50,Woodsville,NH
03801,$17.50,Portsmouth,NH
03802,$17.50,Portsmouth,NH
03803,$17.50,Portsmouth,NH
03804,$17.50,Portsmouth,NH
03805,$17.50,,NH
03809,$17.50,Alton,NH
03810,$17.50,Alton Bay,NH
03811,$17.50,Atkinson,NH
03812,$17.50,Bartlett,NH
03813,$17.50,Center Conway,NH
03814,$17.50,Center Ossipee,NH
03815,$17.50,Center Strafford,NH
03816,$17.50,Center Tuftonboro,NH
03817,$17.50,Chocorua,NH
03818,$17.50,Conway,NH
03819,$17.50,Danville,NH
03820,$17.50,Dover,NH
03821,$17.50,Dover,NH
03822,$17.50,Dover,NH
03823,$17.50,Madbury,NH
03824,$17.50,Durham,NH
03825,$17.50,Barrington,NH
03826,$17.50,East Hampstead,NH
03827,$17.50,East Kingston,NH
03830,$17.50,East Wakefield,NH
03832,$17.50,Eaton Center,NH
03833,$17.50,Exeter,NH
03835,$17.50,Farmington,NH
03836,$17.50,Freedom,NH
03837,$17.50,Gilmanton Iron Works,NH
03838,$17.50,Glen,NH
03839,$17.50,Rochester,NH
03840,$17.50,Greenland,NH
03841,$17.50,Hampstead,NH
03842,$17.50,Hampton,NH
03843,$17.50,Hampton,NH
03844,$17.50,Hampton Falls,NH
03845,$17.50,Intervale,NH
03846,$17.50,Jackson,NH
03847,$17.50,Kearsarge,NH
03848,$17.50,Kingston,NH
03849,$17.50,Madison,NH
03850,$17.50,Melvin Village,NH
03851,$17.50,Milton,NH
03852,$17.50,Milton Mills,NH
03853,$17.50,Mirror Lake,NH
03854,$17.50,New Castle,NH
03855,$17.50,New Durham,NH
03856,$17.50,Newfields,NH
03857,$17.50,Newmarket,NH
03858,$17.50,Newton,NH
03859,$17.50,Newton Junction,NH
03860,$17.50,North Conway,NH
03861,$17.50,Lee,NH
03862,$17.50,North Hampton,NH
03864,$17.50,Ossipee,NH
03865,$17.50,Plaistow,NH
03866,$17.50,Rochester,NH
03867,$17.50,Rochester,NH
03868,$17.50,Rochester,NH
03869,$17.50,Rollinsford,NH
03870,$17.50,Rye,NH
03871,$17.50,Rye Beach,NH
03872,$17.50,Sanbornville,NH
03873,$17.50,Sandown,NH
03874,$17.50,Seabrook,NH
03875,$17.50,Silver Lake,NH
03878,$17.50,Somersworth,NH
03882,$17.50,Effingham,NH
03883,$17.50,South Tamworth,NH
03884,$17.50,Strafford,NH
03885,$17.50,Stratham,NH
03886,$17.50,Tamworth,NH
03887,$17.50,Union,NH
03890,$17.50,West Ossipee,NH
03894,$17.50,Wolfeboro,NH
03896,$17.50,Wolfeboro Falls,NH
03897,$17.50,Wonalancet,NH
03901,$17.50,Berwick,ME
03902,$17.50,Cape Neddick,ME
03903,$17.50,Eliot,ME
03904,$17.50,Kittery,ME
03905,$17.50,Kittery Point,ME
03906,$17.50,North Berwick,ME
03907,$17.50,Ogunquit,ME
03908,$17.50,South Berwick,ME
03909,$17.50,York,ME
03910,$17.50,York Beach,ME
03911,$17.50,York Harbor,ME
04001,$17.50,Acton,ME
04002,$17.50,Alfred,ME
04003,$17.50,Bailey Island,ME
04004,$17.50,Bar Mills,ME
04005,$17.50,Biddeford,ME
04006,$17.50,Biddeford Pool,ME
04007,$17.50,Biddeford,ME
04008,$17.50,Bowdoinham,ME
04009,$17.50,Bridgton,ME
04010,$17.50,Brownfield,ME
04011,$17.50,Brunswick,ME
04013,$17.50,Bustins Island,ME
04014,$17.50,Cape Porpoise,ME
04015,$17.50,Casco,ME
04016,$17.50,Center Lovell,ME
04017,$17.50,Chebeague Island,ME
04019,$17.50,Cliff Island,ME
04020,$17.50,Cornish,ME
04021,$17.50,Cumberland Center,ME
04022,$17.50,Denmark,ME
04024,$17.50,East Baldwin,ME
04027,$17.50,Lebanon,ME
04028,$17.50,East Parsonsfield,ME
04029,$17.50,Sebago,ME
04030,$17.50,East Waterboro,ME
04032,$17.50,Freeport,ME
04033,$17.50,Freeport,ME
04034,$17.50,Freeport,ME
04037,$17.50,Fryeburg,ME
04038,$17.50,Gorham,ME
04039,$17.50,Gray,ME
04040,$17.50,Harrison,ME
04041,$17.50,Hiram,ME
04042,$17.50,Hollis Center,ME
04043,$17.50,Kennebunk,ME
04046,$17.50,Kennebunkport,ME
04047,$17.50,Parsonsfield,ME
04048,$17.50,Limerick,ME
04049,$17.50,Limington,ME
04050,$17.50,Long Island,ME
04051,$17.50,Lovell,ME
04053,$17.50,,ME
04054,$17.50,Moody,ME
04055,$17.50,Naples,ME
04056,$17.50,Newfield,ME
04057,$17.50,North Bridgton,ME
04058,$17.50,,ME
04060,$17.50,,ME
04061,$17.50,North Waterboro,ME
04062,$17.50,Windham,ME
04063,$17.50,Ocean Park,ME
04064,$17.50,Old Orchard Beach,ME
04066,$17.50,Orrs Island,ME
04067,$17.50,,ME
04068,$17.50,Porter,ME
04069,$17.50,Pownal,ME
04070,$17.50,Scarborough,ME
04071,$17.50,Raymond,ME
04072,$17.50,Saco,ME
04073,$17.50,Sanford,ME
04074,$17.50,Scarborough,ME
04075,$17.50,,ME
04076,$17.50,Shapleigh,ME
04077,$17.50,South Casco,ME
04078,$17.50,South Freeport,ME
04079,$17.50,Harpswell,ME
04080,$17.50,,ME
04081,$17.50,,ME
04082,$17.50,South Windham,ME
04083,$17.50,Springvale,ME
04084,$17.50,Standish,ME
04085,$17.50,Steep Falls,ME
04086,$17.50,Topsham,ME
04087,$17.50,Waterboro,ME
04088,$17.50,Waterford,ME
04090,$17.50,Wells,ME
04091,$17.50,West Baldwin,ME
04092,$17.50,Westbrook,ME
04093,$17.50,Buxton,ME
04094,$17.50,West Kennebunk,ME
04095,$17.50,West Newfield,ME
04096,$17.50,Yarmouth,ME
04097,$17.50,North Yarmouth,ME
04098,$17.50,Westbrook,ME
04101,$17.50,Portland,ME
04102,$17.50,Portland,ME
04103,$17.50,Portland,ME
04104,$17.50,Portland,ME
04105,$17.50,Falmouth,ME
04106,$17.50,South Portland,ME
04107,$17.50,Cape Elizabeth,ME
04108,$17.50,Peaks Island,ME
04109,$17.50,Portland,ME
04110,$17.50,Cumberland Foreside,ME
04112,$17.50,Portland,ME
04116,$17.50,South Portland,ME
04122,$17.50,Portland,ME
04123,$17.50,Portland,ME
04124,$17.50,Portland,ME
04210,$17.50,Auburn,ME
04211,$17.50,Auburn,ME
04212,$17.50,Auburn,ME
04216,$17.50,Andover,ME
04217,$17.50,Bethel,ME
04219,$17.50,Bryant Pond,ME
04220,$17.50,Buckfield,ME
04221,$17.50,Canton,ME
04222,$17.50,Durham,ME
04223,$17.50,Danville,ME
04224,$17.50,Dixfield,ME
04225,$17.50,Dryden,ME
04226,$17.50,East Andover,ME
04227,$17.50,East Dixfield,ME
04228,$17.50,East Livermore,ME
04230,$17.50,East Poland,ME
04231,$17.50,Stoneham,ME
04233,$17.50,,ME
04234,$17.50,East Wilton,ME
04235,$17.50,,ME
04236,$17.50,Greene,ME
04237,$17.50,Hanover,ME
04238,$17.50,Hebron,ME
04239,$17.50,Jay,ME
04240,$17.50,Lewiston,ME
04241,$17.50,Lewiston,ME
04243,$17.50,Lewiston,ME
04250,$17.50,Lisbon,ME
04251,$17.50,,ME
04252,$17.50,Lisbon Falls,ME
04253,$17.50,Livermore,ME
04254,$17.50,Livermore Falls,ME
04255,$17.50,Greenwood,ME
04256,$17.50,Mechanic Falls,ME
04257,$17.50,Mexico,ME
04258,$17.50,Minot,ME
04259,$17.50,Monmouth,ME
04260,$17.50,New Gloucester,ME
04261,$17.50,Newry,ME
04262,$17.50,North Jay,ME
04263,$17.50,Leeds,ME
04265,$17.50,North Monmouth,ME
04266,$17.50,North Turner,ME
04267,$17.50,North Waterford,ME
04268,$17.50,Norway,ME
04270,$17.50,Oxford,ME
04271,$17.50,Paris,ME
04273,$17.50,,ME
04274,$17.50,Poland,ME
04275,$17.50,Roxbury,ME
04276,$17.50,Rumford,ME
04278,$17.50,,ME
04279,$17.50,,ME
04280,$17.50,Sabattus,ME
04281,$17.50,South Paris,ME
04282,$17.50,Turner,ME
04283,$17.50,,ME
04284,$17.50,Wayne,ME
04285,$17.50,Weld,ME
04286,$17.50,West Bethel,ME
04287,$17.50,Bowdoin,ME
04288,$17.50,West Minot,ME
04289,$17.50,West Paris,ME
04290,$17.50,Peru,ME
04291,$17.50,West Poland,ME
04292,$17.50,Sumner,ME
04294,$17.50,Wilton,ME
04330,$17.50,Augusta,ME
04332,$17.50,Augusta,ME
04333,$17.50,Augusta,ME
04336,$17.50,Augusta,ME
04338,$17.50,Augusta,ME
04341,$17.50,Coopers Mills,ME
04342,$17.50,Dresden,ME
04343,$17.50,East Winthrop,ME
04344,$17.50,Farmingdale,ME
04345,$17.50,Gardiner,ME
04346,$17.50,Randolph,ME
04347,$17.50,Hallowell,ME
04348,$17.50,Jefferson,ME
04349,$17.50,Kents Hill,ME
04350,$17.50,Litchfield,ME
04351,$17.50,Manchester,ME
04352,$17.50,Mount Vernon,ME
04353,$17.50,Whitefield,ME
04354,$17.50,Palermo,ME
04355,$17.50,Readfield,ME
04357,$17.50,Richmond,ME
04358,$17.50,South China,ME
04359,$17.50,South Gardiner,ME
04360,$17.50,Vienna,ME
04361,$17.50,,ME
04363,$17.50,Windsor,ME
04364,$17.50,Winthrop,ME
04401,$17.50,Bangor,ME
04402,$17.50,Bangor,ME
04406,$17.50,Abbot,ME
04408,$17.50,Aurora,ME
04410,$17.50,Bradford,ME
04411,$17.50,Bradley,ME
04412,$17.50,Brewer,ME
04413,$17.50,Brookton,ME
04414,$17.50,Brownville,ME
04415,$17.50,Brownville Junction,ME
04416,$17.50,Bucksport,ME
04417,$17.50,Burlington,ME
04418,$17.50,Greenbush,ME
04419,$17.50,Carmel,ME
04420,$17.50,Castine,ME
04421,$17.50,Castine,ME
04422,$17.50,Charleston,ME
04423,$17.50,,ME
04424,$17.50,Danforth,ME
04426,$17.50,Dover Foxcroft,ME
04427,$17.50,Corinth,ME
04428,$17.50,Eddington,ME
04429,$17.50,Holden,ME
04430,$17.50,East Millinocket,ME
04431,$17.50,East Orland,ME
04433,$17.50,,ME
04434,$17.50,Etna,ME
04435,$17.50,Exeter,ME
04438,$17.50,Frankfort,ME
04441,$17.50,Greenville,ME
04442,$17.50,Greenville Junction,ME
04443,$17.50,Guilford,ME
04444,$17.50,Hampden,ME
04446,$17.50,,ME
04448,$17.50,Howland,ME
04449,$17.50,Hudson,ME
04450,$17.50,Kenduskeag,ME
04451,$17.50,Kingman,ME
04453,$17.50,Lagrange,ME
04454,$17.50,Lambert Lake,ME
04455,$17.50,Lee,ME
04456,$17.50,Levant,ME
04457,$17.50,Lincoln,ME
04458,$17.50,,ME
04459,$17.50,Mattawamkeag,ME
04460,$17.50,Medway,ME
04461,$17.50,Milford,ME
04462,$17.50,Millinocket,ME
04463,$17.50,Milo,ME
04464,$17.50,Monson,ME
04467,$17.50,,ME
04468,$17.50,Old Town,ME
04469,$17.50,Orono,ME
04471,$17.50,Orient,ME
04472,$17.50,Orland,ME
04473,$17.50,Orono,ME
04474,$17.50,Orrington,ME
04475,$17.50,Passadumkeag,ME
04476,$17.50,Penobscot,ME
04478,$17.50,Rockwood,ME
04479,$17.50,Sangerville,ME
04481,$17.50,Sebec,ME
04482,$17.50,,ME
04485,$17.50,Shirley Mills,ME
04487,$17.50,Springfield,ME
04488,$17.50,Stetson,ME
04489,$17.50,Stillwater,ME
04490,$17.50,Topsfield,ME
04491,$17.50,Vanceboro,ME
04492,$17.50,Waite,ME
04493,$17.50,West Enfield,ME
04495,$17.50,Winn,ME
04496,$17.50,Winterport,ME
04497,$17.50,Wytopitlock,ME
04530,$17.50,Bath,ME
04535,$17.50,Alna,ME
04536,$17.50,,ME
04537,$17.50,Boothbay,ME
04538,$17.50,Boothbay Harbor,ME
04539,$17.50,Bristol,ME
04541,$17.50,Chamberlain,ME
04543,$17.50,Damariscotta,ME
04544,$17.50,East Boothbay,ME
04547,$17.50,Friendship,ME
04548,$17.50,Georgetown,ME
04549,$17.50,Isle Of Springs,ME
04551,$17.50,Bremen,ME
04552,$17.50,,ME
04553,$17.50,Newcastle,ME
04554,$17.50,New Harbor,ME
04555,$17.50,Nobleboro,ME
04556,$17.50,Edgecomb,ME
04558,$17.50,Pemaquid,ME
04562,$17.50,Phippsburg,ME
04563,$17.50,Cushing,ME
04564,$17.50,Round Pond,ME
04565,$17.50,Sebasco Estates,ME
04567,$17.50,,ME
04568,$17.50,South Bristol,ME
04570,$17.50,Squirrel Island,ME
04571,$17.50,Trevett,ME
04572,$17.50,Waldoboro,ME
04573,$17.50,Walpole,ME
04574,$17.50,Washington,ME
04575,$17.50,West Boothbay Harbor,ME
04576,$17.50,Southport,ME
04578,$17.50,Wiscasset,ME
04579,$17.50,Woolwich,ME
04605,$17.50,Ellsworth,ME
04606,$17.50,Addison,ME
04607,$17.50,Gouldsboro,ME
04608,$17.50,,ME
04609,$17.50,Bar Harbor,ME
04611,$17.50,Beals,ME
04612,$17.50,Bernard,ME
04613,$17.50,Birch Harbor,ME
04614,$17.50,Blue Hill,ME
04615,$17.50,,ME
04616,$17.50,Brooklin,ME
04617,$17.50,Brooksville,ME
04618,$17.50,,ME
04619,$17.50,Calais,ME
04622,$17.50,Cherryfield,ME
04623,$17.50,Columbia Falls,ME
04624,$17.50,Corea,ME
04625,$17.50,Cranberry Isles,ME
04626,$17.50,Cutler,ME
04627,$17.50,Deer Isle,ME
04628,$17.50,Dennysville,ME
04629,$17.50,East Blue Hill,ME
04630,$17.50,East Machias,ME
04631,$17.50,Eastport,ME
04634,$17.50,Franklin,ME
04635,$17.50,Frenchboro,ME
04637,$17.50,Grand Lake Stream,ME
04638,$17.50,,ME
04640,$17.50,Hancock,ME
04642,$17.50,Harborside,ME
04643,$17.50,Harrington,ME
04644,$17.50,Hulls Cove,ME
04645,$17.50,Isle Au Haut,ME
04646,$17.50,Islesford,ME
04648,$17.50,Jonesboro,ME
04649,$17.50,Jonesport,ME
04650,$17.50,Little Deer Isle,ME
04652,$17.50,Lubec,ME
04653,$17.50,Bass Harbor,ME
04654,$17.50,Machias,ME
04655,$17.50,Machiasport,ME
04656,$17.50,,ME
04657,$17.50,Meddybemps,ME
04658,$17.50,Milbridge,ME
04659,$17.50,,ME
04660,$17.50,Mount Desert,ME
04661,$17.50,,ME
04662,$17.50,Northeast Harbor,ME
04664,$17.50,Sullivan,ME
04665,$17.50,,ME
04666,$17.50,Pembroke,ME
04667,$17.50,Perry,ME
04668,$17.50,Princeton,ME
04669,$17.50,Prospect Harbor,ME
04671,$17.50,Robbinston,ME
04672,$17.50,Salsbury Cove,ME
04673,$17.50,Sargentville,ME
04674,$17.50,Seal Cove,ME
04675,$17.50,Seal Harbor,ME
04676,$17.50,Sedgwick,ME
04677,$17.50,Sorrento,ME
04678,$17.50,,ME
04679,$17.50,Southwest Harbor,ME
04680,$17.50,Steuben,ME
04681,$17.50,Stonington,ME
04683,$17.50,Sunset,ME
04684,$17.50,Surry,ME
04685,$17.50,Swans Island,ME
04686,$17.50,Wesley,ME
04690,$17.50,,ME
04691,$17.50,Whiting,ME
04692,$17.50,,ME
04693,$17.50,Winter Harbor,ME
04694,$17.50,Baileyville,ME
04730,$17.50,Houlton,ME
04732,$17.50,Ashland,ME
04733,$17.50,Benedicta,ME
04734,$17.50,Blaine,ME
04735,$17.50,Bridgewater,ME
04736,$17.50,Caribou,ME
04737,$17.50,Clayton Lake,ME
04738,$17.50,Crouseville,ME
04739,$17.50,Eagle Lake,ME
04740,$17.50,Easton,ME
04741,$17.50,Estcourt Station,ME
04742,$17.50,Fort Fairfield,ME
04743,$17.50,Fort Kent,ME
04744,$17.50,Fort Kent Mills,ME
04745,$17.50,Frenchville,ME
04746,$17.50,Grand Isle,ME
04747,$17.50,Island Falls,ME
04749,$17.50,,ME
04750,$17.50,Limestone,ME
04751,$17.50,Limestone,ME
04756,$17.50,Madawaska,ME
04757,$17.50,Mapleton,ME
04758,$17.50,Mars Hill,ME
04759,$17.50,,ME
04760,$17.50,Monticello,ME
04761,$17.50,New Limerick,ME
04762,$17.50,New Sweden,ME
04763,$17.50,Oakfield,ME
04764,$17.50,Oxbow,ME
04765,$17.50,Patten,ME
04766,$17.50,Perham,ME
04768,$17.50,Portage,ME
04769,$17.50,Presque Isle,ME
04770,$17.50,,ME
04772,$17.50,Saint Agatha,ME
04773,$17.50,Saint David,ME
04774,$17.50,Saint Francis,ME
04775,$17.50,Sheridan,ME
04776,$17.50,Sherman,ME
04777,$17.50,Stacyville,ME
04779,$17.50,Sinclair,ME
04780,$17.50,Smyrna Mills,ME
04781,$17.50,Wallagrass,ME
04782,$17.50,,ME
04783,$17.50,Stockholm,ME
04784,$17.50,,ME
04785,$17.50,Van Buren,ME
04786,$17.50,Washburn,ME
04787,$17.50,Westfield,ME
04788,$17.50,,ME
04841,$17.50,Rockland,ME
04843,$17.50,Camden,ME
04846,$17.50,,ME
04847,$17.50,Hope,ME
04848,$17.50,Islesboro,ME
04849,$17.50,Lincolnville,ME
04850,$17.50,Lincolnville Center,ME
04851,$17.50,Matinicus,ME
04852,$17.50,Monhegan,ME
04853,$17.50,North Haven,ME
04854,$17.50,Owls Head,ME
04855,$17.50,Port Clyde,ME
04856,$17.50,Rockport,ME
04857,$17.50,,ME
04858,$17.50,South Thomaston,ME
04859,$17.50,Spruce Head,ME
04860,$17.50,Tenants Harbor,ME
04861,$17.50,Thomaston,ME
04862,$17.50,Union,ME
04863,$17.50,Vinalhaven,ME
04864,$17.50,Warren,ME
04865,$17.50,West Rockport,ME
04901,$17.50,Waterville,ME
04903,$17.50,Waterville,ME
04910,$17.50,Albion,ME
04911,$17.50,Anson,ME
04912,$17.50,Athens,ME
04915,$17.50,Belfast,ME
04917,$17.50,Belgrade,ME
04918,$17.50,Belgrade Lakes,ME
04920,$17.50,Bingham,ME
04921,$17.50,Brooks,ME
04922,$17.50,Burnham,ME
04923,$17.50,Cambridge,ME
04924,$17.50,Canaan,ME
04925,$17.50,Caratunk,ME
